MW,LogP,HBD,HBA,actual,predicted,probability_BBB+,actual_label,predicted_label,correct
435.44000000000017,-1.172499999999998,4.0,10.0,0,0,0.0,BBB-,BBB-,True
231.339,2.5478000000000005,1.0,2.0,1,1,1.0,BBB+,BBB+,True
175.187,1.4562000000000002,1.0,2.0,1,1,1.0,BBB+,BBB+,True
315.87400000000014,2.4240000000000004,1.0,6.0,1,1,0.54,BBB+,BBB+,True
383.376,2.8843000000000005,1.0,6.0,0,1,0.6771666666666667,BBB-,BBB+,False
407.90900000000016,3.7810200000000025,2.0,7.0,1,1,0.5933333333333334,BBB+,BBB+,True
323.465,3.785320000000003,0.0,4.0,1,1,0.86,BBB+,BBB+,True
214.312,2.586800000000001,1.0,1.0,1,1,0.78,BBB+,BBB+,True
424.4970000000002,2.5731,2.0,5.0,0,0,0.16666666666666663,BBB-,BBB-,True
270.372,3.817400000000002,1.0,2.0,0,1,0.85,BBB-,BBB+,False
478.8850000000002,0.2824000000000005,6.0,9.0,0,0,0.0,BBB-,BBB-,True
377.4630000000002,4.159000000000003,0.0,4.0,1,1,0.76,BBB+,BBB+,True
295.36100000000005,3.3028000000000013,1.0,2.0,1,1,0.9259999999999999,BBB+,BBB+,True
455.47400000000016,-0.6224999999999987,3.0,11.0,0,0,0.1488377733377733,BBB-,BBB-,True
462.5580000000003,3.199000000000003,2.0,6.0,1,1,1.0,BBB+,BBB+,True
517.0340000000002,4.699300000000005,1.0,6.0,1,1,1.0,BBB+,BBB+,True
252.731,2.4547,0.0,0.0,1,0,0.48,BBB+,BBB-,False
257.377,3.080400000000002,1.0,2.0,1,1,1.0,BBB+,BBB+,True
265.564,2.2411000000000008,2.0,3.0,1,1,0.99,BBB+,BBB+,True
433.53000000000014,1.473600000000001,1.0,7.0,0,0,0.27,BBB-,BBB-,True
806.0000000000001,2.966400000000005,4.0,16.0,0,0,0.01,BBB-,BBB-,True
548.6030000000003,0.7809000000000015,4.0,11.0,0,0,0.08804761904761904,BBB-,BBB-,True
392.4060000000002,2.0816,3.0,6.0,1,0,0.23199999999999998,BBB+,BBB-,False
360.88500000000016,3.7219000000000015,0.0,4.0,1,1,0.87,BBB+,BBB+,True
424.54400000000015,5.004780000000005,1.0,3.0,0,1,0.7325,BBB-,BBB+,False
418.50500000000017,3.4464000000000024,1.0,5.0,1,1,1.0,BBB+,BBB+,True
226.279,2.637100000000001,0.0,3.0,0,0,0.37,BBB-,BBB-,True
529.6240000000001,0.680900000000002,3.0,9.0,0,0,0.07853246753246752,BBB-,BBB-,True
534.4320000000001,4.952100000000003,2.0,5.0,1,1,0.75,BBB+,BBB+,True
382.5410000000001,3.953600000000004,2.0,5.0,1,1,0.9233333333333335,BBB+,BBB+,True
329.4040000000001,0.5262,0.0,6.0,1,1,0.86,BBB+,BBB+,True
494.5310000000002,2.937600000000001,1.0,7.0,1,1,1.0,BBB+,BBB+,True
271.36,2.4513000000000007,1.0,3.0,1,1,1.0,BBB+,BBB+,True
430.5960000000001,3.692180000000001,1.0,4.0,1,1,0.97,BBB+,BBB+,True
343.4230000000002,4.052780000000003,1.0,4.0,1,0,0.46,BBB+,BBB-,False
434.50400000000025,2.4188000000000005,2.0,6.0,1,1,1.0,BBB+,BBB+,True
266.344,4.124000000000002,1.0,1.0,1,1,0.98,BBB+,BBB+,True
290.794,3.4475000000000016,1.0,2.0,1,1,0.9275,BBB+,BBB+,True
495.5350000000002,3.3664000000000023,0.0,8.0,1,1,0.99,BBB+,BBB+,True
341.4070000000001,2.4211,0.0,5.0,1,1,1.0,BBB+,BBB+,True
216.24,0.7535000000000001,2.0,2.0,1,1,0.9,BBB+,BBB+,True
472.5780000000002,3.335300000000002,1.0,7.0,1,1,1.0,BBB+,BBB+,True
424.4900000000002,2.742000000000001,0.0,8.0,1,1,0.99,BBB+,BBB+,True
368.414,3.7318000000000016,1.0,6.0,1,0,0.34,BBB+,BBB-,False
308.36300000000006,1.83062,1.0,7.0,1,1,0.78,BBB+,BBB+,True
211.408,2.8986,0.0,0.0,1,1,0.81,BBB+,BBB+,True
360.2440000000001,4.581600000000003,1.0,4.0,1,1,0.595,BBB+,BBB+,True
415.53400000000016,3.7759000000000023,1.0,6.0,1,1,0.91,BBB+,BBB+,True
656.6850000000002,0.5322000000000013,7.0,13.0,0,0,0.01,BBB-,BBB-,True
270.292,1.7493199999999998,1.0,3.0,1,1,1.0,BBB+,BBB+,True
381.88100000000014,2.2257,2.0,5.0,1,1,0.68,BBB+,BBB+,True
187.286,2.1826,0.0,1.0,1,1,0.95,BBB+,BBB+,True
323.3530000000001,0.2558000000000002,2.0,9.0,1,0,0.3011666666666667,BBB+,BBB-,False
315.5010000000001,4.392300000000004,0.0,2.0,1,1,1.0,BBB+,BBB+,True
382.8650000000001,2.2593,2.0,5.0,0,1,0.71,BBB-,BBB+,False
442.0280000000002,4.380100000000004,1.0,4.0,1,1,0.9933333333333333,BBB+,BBB+,True
434.5040000000002,2.466500000000001,2.0,6.0,1,1,1.0,BBB+,BBB+,True
172.18299999999996,2.0119,0.0,2.0,0,1,0.94,BBB-,BBB+,False
250.277,3.2405000000000026,0.0,3.0,0,1,0.9,BBB-,BBB+,False
339.47900000000016,4.275500000000004,0.0,3.0,1,1,0.99,BBB+,BBB+,True
493.54200000000026,-1.3553999999999955,6.0,8.0,0,0,0.01,BBB-,BBB-,True
392.4670000000002,1.7515999999999998,3.0,5.0,1,1,0.97,BBB+,BBB+,True
524.8740000000004,11.542499999999986,0.0,2.0,0,1,0.6,BBB-,BBB+,False
584.683,0.9987200000000008,4.0,13.0,0,0,0.0,BBB-,BBB-,True
314.8200000000001,2.9654000000000007,0.0,4.0,1,1,0.99,BBB+,BBB+,True
194.234,2.2885,0.0,3.0,1,1,0.74,BBB+,BBB+,True
583.6890000000001,2.0811000000000024,3.0,6.0,1,0,0.06,BBB+,BBB-,False
297.49300000000005,3.929400000000004,0.0,5.0,1,0,0.47,BBB+,BBB-,False
39.948,0.0,0.0,0.0,1,1,1.0,BBB+,BBB+,True
366.5490000000002,4.830200000000005,0.0,3.0,0,1,0.98,BBB-,BBB+,False
360.7720000000001,3.2003000000000013,1.0,4.0,1,1,0.98,BBB+,BBB+,True
244.207,-3.0114999999999994,4.0,8.0,1,1,0.7330079365079364,BBB+,BBB+,True
347.3960000000001,0.4449000000000012,3.0,5.0,0,0,0.07,BBB-,BBB-,True
255.32400000000004,1.5261,2.0,5.0,0,0,0.32,BBB-,BBB-,True
286.28,-1.6424000000000003,5.0,7.0,1,1,0.99,BBB+,BBB+,True
383.4700000000002,-0.3079999999999994,3.0,6.0,0,0,0.0,BBB-,BBB-,True
337.5070000000002,4.662800000000004,1.0,2.0,1,1,1.0,BBB+,BBB+,True
508.5580000000003,3.327700000000002,1.0,7.0,1,1,1.0,BBB+,BBB+,True
261.23299999999995,1.4483,1.0,5.0,0,0,0.4,BBB-,BBB-,True
342.4930000000001,3.337080000000002,0.0,6.0,1,1,0.98,BBB+,BBB+,True
810.9380000000003,5.295720000000005,5.0,13.0,0,0,0.010666666666666666,BBB-,BBB-,True
324.42799999999994,3.4410000000000025,1.0,3.0,0,1,0.726309523809524,BBB-,BBB+,False
281.42400000000004,4.534600000000004,0.0,2.0,1,1,0.97,BBB+,BBB+,True
282.448,3.5158000000000023,0.0,2.0,0,1,0.94,BBB-,BBB+,False
358.4380000000001,2.125399999999999,1.0,5.0,1,1,0.88,BBB+,BBB+,True
430.4130000000001,-0.545099999999999,6.0,9.0,0,0,0.002857142857142857,BBB-,BBB-,True
329.743,3.4262000000000024,1.0,4.0,1,1,1.0,BBB+,BBB+,True
214.268,1.8047,0.0,2.0,1,1,1.0,BBB+,BBB+,True
717.9380000000002,2.670700000000004,4.0,13.0,0,0,0.0,BBB-,BBB-,True
287.297,0.6406000000000001,0.0,7.0,0,1,0.53,BBB-,BBB+,False
196.25,0.2774999999999999,1.0,2.0,1,1,0.87,BBB+,BBB+,True
357.4500000000003,1.7072999999999998,3.0,5.0,1,1,0.98,BBB+,BBB+,True
381.4510000000001,3.453700000000002,1.0,4.0,1,1,0.935,BBB+,BBB+,True
473.6100000000003,2.4502999999999995,2.0,7.0,1,1,0.98,BBB+,BBB+,True
444.4880000000002,-0.1391999999999994,8.0,10.0,0,0,0.4,BBB-,BBB-,True
131.175,0.5901000000000001,2.0,2.0,0,1,0.91,BBB-,BBB+,False
438.5360000000002,2.722700000000002,2.0,6.0,1,1,1.0,BBB+,BBB+,True
368.4770000000002,2.3087,2.0,5.0,1,1,1.0,BBB+,BBB+,True
233.22,0.1216999999999999,2.0,4.0,0,0,0.01,BBB-,BBB-,True
450.5720000000002,3.7947000000000033,1.0,6.0,1,1,1.0,BBB+,BBB+,True
219.284,2.807500000000001,0.0,2.0,1,1,0.86,BBB+,BBB+,True
812.0179999999997,4.929200000000005,1.0,14.0,1,0,0.0325,BBB+,BBB-,False
357.4500000000003,1.7072999999999998,3.0,5.0,1,1,0.98,BBB+,BBB+,True
300.296,-1.523199999999998,1.0,7.0,0,0,0.01,BBB-,BBB-,True
382.48600000000016,0.565700000000002,3.0,6.0,1,1,0.9138571428571427,BBB+,BBB+,True
887.1170000000003,5.457300000000008,3.0,14.0,1,1,0.6675,BBB+,BBB+,True
376.4680000000001,2.923300000000001,2.0,4.0,1,1,1.0,BBB+,BBB+,True
308.36300000000006,1.83062,1.0,7.0,1,1,0.78,BBB+,BBB+,True
835.086,2.201700000000009,5.0,16.0,0,0,0.0,BBB-,BBB-,True
203.241,1.333,0.0,2.0,1,1,0.99,BBB+,BBB+,True
520.4800000000004,-1.127699999999999,4.0,12.0,0,0,0.0,BBB-,BBB-,True
550.0670000000002,4.703480000000005,1.0,7.0,1,1,1.0,BBB+,BBB+,True
206.24500000000003,1.3751000000000002,2.0,2.0,1,1,0.89,BBB+,BBB+,True
329.4040000000001,0.5262,0.0,6.0,1,1,0.86,BBB+,BBB+,True
283.4150000000001,4.134600000000003,1.0,2.0,1,1,1.0,BBB+,BBB+,True
350.4220000000001,0.9960000000000008,2.0,4.0,1,1,0.98,BBB+,BBB+,True
325.83900000000006,5.219800000000005,0.0,1.0,1,1,0.614,BBB+,BBB+,True
446.0410000000001,4.987900000000005,1.0,5.0,1,1,0.7825,BBB+,BBB+,True
441.4790000000001,3.835020000000002,2.0,5.0,0,1,0.93,BBB-,BBB+,False
413.4370000000001,-0.7113999999999985,4.0,10.0,0,0,0.0,BBB-,BBB-,True
686.8990000000003,-0.1345999999999962,7.0,9.0,0,0,0.0,BBB-,BBB-,True
645.6800000000003,-1.1119999999999963,4.0,13.0,0,0,0.39416666666666667,BBB-,BBB-,True
404.4220000000001,3.0702000000000016,4.0,4.0,0,0,0.1433333333333333,BBB-,BBB-,True
488.5770000000002,3.6993000000000023,1.0,8.0,1,1,0.95,BBB+,BBB+,True
423.4030000000001,-0.0681999999999982,2.0,9.0,0,0,0.0,BBB-,BBB-,True
316.485,4.515300000000005,1.0,2.0,0,1,1.0,BBB-,BBB+,False
285.343,1.6303,1.0,4.0,1,1,1.0,BBB+,BBB+,True
645.6080000000003,-8.564500000000002,14.0,19.0,0,0,0.0,BBB-,BBB-,True
828.0060000000001,3.0134000000000056,3.0,16.0,0,0,0.0,BBB-,BBB-,True
311.4690000000001,4.651700000000004,0.0,2.0,1,1,1.0,BBB+,BBB+,True
371.4140000000001,2.5379000000000005,1.0,5.0,0,1,0.84,BBB-,BBB+,False
581.5800000000005,-8.161100000000008,12.0,15.0,0,0,0.0,BBB-,BBB-,True
300.296,-1.523199999999998,1.0,7.0,0,0,0.01,BBB-,BBB-,True
243.26200000000003,1.3375,1.0,3.0,1,1,0.99,BBB+,BBB+,True
348.39900000000017,1.1261000000000003,3.0,4.0,0,0,0.42333333333333334,BBB-,BBB-,True
234.295,2.835500000000001,1.0,3.0,1,1,1.0,BBB+,BBB+,True
608.6880000000001,4.313600000000004,1.0,10.0,1,1,0.995,BBB+,BBB+,True
299.761,2.950700000000001,1.0,3.0,1,1,1.0,BBB+,BBB+,True
527.5260000000003,1.0288999999999997,5.0,11.0,0,0,0.0,BBB-,BBB-,True
416.58300000000025,4.852300000000005,0.0,5.0,0,0,0.20833333333333337,BBB-,BBB-,True
367.4890000000002,3.3496000000000024,0.0,4.0,1,1,1.0,BBB+,BBB+,True
467.52000000000015,-6.295799999999999,10.0,14.0,0,0,0.0,BBB-,BBB-,True
369.41700000000014,1.9886,0.0,6.0,1,1,1.0,BBB+,BBB+,True
384.4350000000001,4.035420000000002,1.0,3.0,1,1,0.9133333333333334,BBB+,BBB+,True
263.45,4.639400000000005,0.0,2.0,1,1,1.0,BBB+,BBB+,True
444.5260000000002,3.067600000000001,3.0,5.0,1,1,0.9,BBB+,BBB+,True
352.86500000000007,5.425700000000005,0.0,2.0,1,1,0.93,BBB+,BBB+,True
555.4250000000004,3.583900000000003,1.0,8.0,1,1,0.97,BBB+,BBB+,True
464.56500000000034,6.741080000000006,1.0,5.0,1,1,0.84,BBB+,BBB+,True
616.7560000000003,1.9132000000000025,4.0,10.0,1,0,0.10166666666666668,BBB+,BBB-,False
295.38200000000006,3.4076200000000023,1.0,3.0,1,1,1.0,BBB+,BBB+,True
194.154,-2.078099999999999,1.0,7.0,1,0,0.45016666666666666,BBB+,BBB-,False
414.4610000000002,0.2472000000000002,3.0,6.0,0,0,0.0074285714285714285,BBB-,BBB-,True
353.50600000000003,4.654600000000005,0.0,3.0,1,1,0.99,BBB+,BBB+,True
334.33200000000005,-1.6511999999999971,3.0,8.0,0,0,0.0,BBB-,BBB-,True
353.429,4.479920000000004,1.0,5.0,1,1,0.6833333333333335,BBB+,BBB+,True
297.82900000000006,4.205800000000004,0.0,1.0,1,1,0.99,BBB+,BBB+,True
268.36,2.2194000000000003,2.0,2.0,1,1,0.96,BBB+,BBB+,True
390.455,3.317280000000002,0.0,4.0,1,1,0.96,BBB+,BBB+,True
297.82900000000006,4.205800000000004,0.0,1.0,1,1,0.99,BBB+,BBB+,True
1029.2779999999996,9.029000000000003,0.0,14.0,0,0,0.44452380952380954,BBB-,BBB-,True
167.20799999999997,0.645,3.0,3.0,1,0,0.06,BBB+,BBB-,False
304.45399999999995,3.5983000000000027,0.0,2.0,0,1,0.8782142857142857,BBB-,BBB+,False
344.4550000000002,2.731700000000001,1.0,5.0,0,0,0.409,BBB-,BBB-,True
315.3690000000001,1.0481999999999998,1.0,5.0,1,1,1.0,BBB+,BBB+,True
305.341,2.6407800000000003,0.0,5.0,1,1,0.64,BBB+,BBB+,True
133.194,1.5012,1.0,1.0,1,1,1.0,BBB+,BBB+,True
518.6220000000003,4.015800000000003,1.0,7.0,1,1,1.0,BBB+,BBB+,True
377.4880000000001,3.6128000000000022,0.0,4.0,1,1,0.99,BBB+,BBB+,True
302.487,4.117400000000004,0.0,3.0,1,1,0.89,BBB+,BBB+,True
227.72,2.41017,2.0,3.0,1,1,0.76,BBB+,BBB+,True
269.261,-1.0181299999999995,3.0,6.0,1,0,0.2966666666666667,BBB+,BBB-,False
608.6880000000004,4.171100000000004,1.0,10.0,1,1,0.99,BBB+,BBB+,True
312.41600000000005,4.869800000000004,0.0,2.0,1,1,0.982,BBB+,BBB+,True
612.6500000000003,-0.0855799999999992,5.0,12.0,0,0,0.01,BBB-,BBB-,True
367.4890000000001,3.7070000000000025,1.0,4.0,1,1,0.995,BBB+,BBB+,True
386.53200000000027,4.607500000000004,0.0,4.0,1,1,0.8316666666666666,BBB+,BBB+,True
383.4700000000002,0.7314000000000015,2.0,6.0,1,1,0.82,BBB+,BBB+,True
424.52200000000016,4.744400000000003,2.0,5.0,0,0,0.14,BBB-,BBB-,True
295.766,2.8926000000000007,1.0,3.0,1,1,1.0,BBB+,BBB+,True
530.7020000000003,5.184340000000006,3.0,7.0,0,0,0.23422222222222222,BBB-,BBB-,True
361.87600000000015,4.354180000000005,0.0,3.0,1,1,0.9,BBB+,BBB+,True
18.015,-0.8247,0.0,0.0,1,1,0.94,BBB+,BBB+,True
292.45200000000006,2.7963000000000005,2.0,2.0,1,1,0.79,BBB+,BBB+,True
271.404,3.383400000000002,0.0,2.0,1,1,1.0,BBB+,BBB+,True
521.0500000000002,3.942700000000003,1.0,7.0,1,1,0.99,BBB+,BBB+,True
219.32799999999995,2.3862000000000005,1.0,2.0,1,1,0.99,BBB+,BBB+,True
557.8400000000003,5.965900000000007,0.0,5.0,0,0,0.08,BBB-,BBB-,True
406.3600000000001,3.414000000000001,3.0,4.0,1,0,0.41380952380952385,BBB+,BBB-,False
300.31800000000004,1.5917199999999998,1.0,5.0,1,1,0.72,BBB+,BBB+,True
368.4330000000001,5.044200000000004,2.0,4.0,1,1,0.535,BBB+,BBB+,True
548.4550000000002,1.84592,2.0,10.0,0,0,0.03,BBB-,BBB-,True
366.4460000000001,3.373420000000001,1.0,5.0,0,1,0.88,BBB-,BBB+,False
305.374,1.9435,1.0,4.0,1,1,0.99,BBB+,BBB+,True
471.5180000000002,-0.7936999999999972,4.0,11.0,0,0,0.0011111111111111111,BBB-,BBB-,True
273.298,3.4871000000000025,0.0,2.0,1,1,0.9625,BBB+,BBB+,True
295.382,4.184300000000004,0.0,3.0,1,1,0.97,BBB+,BBB+,True
395.45500000000015,2.5448000000000004,0.0,6.0,1,1,0.96,BBB+,BBB+,True
376.4680000000002,2.6367000000000016,2.0,4.0,1,1,0.99,BBB+,BBB+,True
414.4830000000001,2.4838000000000005,2.0,5.0,0,0,0.01,BBB-,BBB-,True
412.4290000000002,0.5684999999999998,4.0,6.0,1,1,0.98,BBB+,BBB+,True
312.4530000000001,4.499500000000004,0.0,2.0,0,1,0.95,BBB-,BBB+,False
467.6500000000003,4.413800000000004,2.0,5.0,1,1,0.99,BBB+,BBB+,True
266.344,4.124000000000002,1.0,1.0,1,1,0.98,BBB+,BBB+,True
433.53000000000014,1.473600000000001,1.0,7.0,0,0,0.27,BBB-,BBB-,True
372.40000000000015,1.7422000000000002,2.0,6.0,0,0,0.04,BBB-,BBB-,True
245.366,3.113600000000001,2.0,2.0,1,1,1.0,BBB+,BBB+,True
381.90600000000006,3.1906000000000017,1.0,4.0,0,1,0.84,BBB-,BBB+,False
442.42400000000015,-0.5944999999999991,6.0,9.0,0,0,0.006666666666666666,BBB-,BBB-,True
313.39700000000005,3.1938000000000004,1.0,4.0,1,1,0.97,BBB+,BBB+,True
434.50400000000025,2.2747000000000006,2.0,6.0,1,1,0.8174072871572869,BBB+,BBB+,True
184.147,2.914000000000001,0.0,3.0,0,1,0.63,BBB-,BBB+,False
184.491,2.3528,0.0,1.0,1,1,1.0,BBB+,BBB+,True
359.47400000000016,1.5539999999999996,0.0,6.0,1,1,0.94,BBB+,BBB+,True
408.92200000000014,2.0209,3.0,5.0,1,1,1.0,BBB+,BBB+,True
506.5910000000002,1.2927199999999992,3.0,11.0,0,0,0.0,BBB-,BBB-,True
128.259,3.7569000000000026,0.0,0.0,1,1,0.98,BBB+,BBB+,True
462.5130000000001,0.0410000000000004,5.0,9.0,0,0,0.0,BBB-,BBB-,True
575.6320000000002,-1.3132999999999986,4.0,14.0,0,0,0.0016666666666666666,BBB-,BBB-,True
252.314,0.4096000000000001,3.0,4.0,0,0,0.41283333333333333,BBB-,BBB-,True
296.4100000000001,3.612600000000002,2.0,2.0,1,0,0.12,BBB+,BBB-,False
294.398,3.164600000000002,1.0,3.0,1,1,0.805,BBB+,BBB+,True
211.221,-0.5046000000000002,2.0,6.0,0,0,0.31145238095238087,BBB-,BBB-,True
370.5330000000001,4.496500000000005,1.0,3.0,1,1,0.95,BBB+,BBB+,True
217.316,2.16814,0.0,1.0,0,1,0.74,BBB-,BBB+,False
300.384,1.3279,1.0,6.0,0,1,0.83,BBB-,BBB+,False
558.6500000000003,6.313600000000008,4.0,5.0,0,0,0.1105,BBB-,BBB-,True
375.40000000000015,2.217,4.0,3.0,0,1,0.6778333333333333,BBB-,BBB+,False
374.4770000000001,1.8036,3.0,5.0,1,1,0.961,BBB+,BBB+,True
821.1410000000001,-1.6274999999999986,8.0,9.0,0,0,0.050095238095238095,BBB-,BBB-,True
261.36499999999995,2.806700000000001,0.0,3.0,1,1,1.0,BBB+,BBB+,True
370.83600000000007,4.044900000000003,1.0,4.0,1,1,0.855,BBB+,BBB+,True
251.32599999999996,1.8909,2.0,4.0,0,0,0.11,BBB-,BBB-,True
408.9220000000002,2.1650000000000005,3.0,5.0,1,1,1.0,BBB+,BBB+,True
530.6650000000002,4.300600000000004,2.0,7.0,1,1,0.9940000000000001,BBB+,BBB+,True
441.5500000000004,2.383900000000001,0.0,8.0,0,0,0.0,BBB-,BBB-,True
468.55300000000005,6.026500000000006,2.0,4.0,0,0,0.04,BBB-,BBB-,True
424.47500000000014,1.4827999999999997,2.0,7.0,0,0,0.0,BBB-,BBB-,True
376.4680000000001,2.923300000000001,2.0,4.0,1,1,1.0,BBB+,BBB+,True
471.4730000000002,-1.6069999999999969,3.0,11.0,0,0,0.0,BBB-,BBB-,True
324.384,2.990000000000001,3.0,4.0,1,1,0.67,BBB+,BBB+,True
1113.1989999999996,9.447500000000002,4.0,12.0,0,1,0.6817698412698412,BBB-,BBB+,False
181.235,1.8079000000000005,1.0,2.0,1,1,0.97,BBB+,BBB+,True
406.48200000000026,2.9848000000000017,0.0,6.0,1,1,0.99,BBB+,BBB+,True
281.311,3.0351000000000017,1.0,2.0,1,1,0.93,BBB+,BBB+,True
254.669,1.8291,1.0,4.0,1,1,0.96,BBB+,BBB+,True
222.251,-0.8561000000000003,2.0,6.0,1,1,0.7031666666666666,BBB+,BBB+,True
420.48900000000015,0.988800000000001,0.0,8.0,1,1,0.925,BBB+,BBB+,True
558.6500000000003,6.313600000000008,4.0,5.0,0,0,0.1105,BBB-,BBB-,True
408.5350000000001,3.223900000000002,2.0,5.0,1,1,0.99,BBB+,BBB+,True
371.2750000000001,2.680400000000001,1.0,4.0,1,1,1.0,BBB+,BBB+,True
301.309,2.4173,0.0,6.0,1,1,0.73,BBB+,BBB+,True
470.3340000000002,3.2021200000000007,2.0,6.0,0,0,0.03,BBB-,BBB-,True
405.46800000000025,3.558900000000002,0.0,5.0,1,1,0.99,BBB+,BBB+,True
453.5020000000002,0.3526000000000017,4.0,9.0,0,0,0.0,BBB-,BBB-,True
340.4710000000002,2.931700000000001,2.0,2.0,1,1,0.92,BBB+,BBB+,True
285.343,1.1981,2.0,4.0,1,1,1.0,BBB+,BBB+,True
224.26,1.1050999999999995,2.0,3.0,1,1,0.99,BBB+,BBB+,True
531.6740000000005,6.663000000000007,1.0,6.0,1,0,0.48,BBB+,BBB-,False
567.5500000000001,6.113500000000006,0.0,6.0,1,1,0.9,BBB+,BBB+,True
325.37200000000007,2.10562,2.0,7.0,0,1,0.55,BBB-,BBB+,False
568.634,0.1531000000000019,3.0,13.0,0,0,0.0,BBB-,BBB-,True
448.95000000000033,4.642800000000004,0.0,4.0,1,1,0.965,BBB+,BBB+,True
435.44000000000017,-1.172499999999998,4.0,10.0,0,0,0.0,BBB-,BBB-,True
295.426,4.195100000000004,1.0,2.0,1,1,0.98,BBB+,BBB+,True
249.096,-1.2732,6.0,4.0,0,0,0.21,BBB-,BBB-,True
404.54700000000025,4.195500000000004,1.0,5.0,0,1,0.95,BBB-,BBB+,False
287.4,3.354000000000001,1.0,4.0,1,1,1.0,BBB+,BBB+,True
100.20499999999998,2.832600000000001,0.0,0.0,1,1,1.0,BBB+,BBB+,True
288.43800000000005,1.6929999999999998,2.0,4.0,1,1,0.96,BBB+,BBB+,True
508.9110000000003,-0.1368999999999989,7.0,10.0,0,0,0.03,BBB-,BBB-,True
568.5610000000004,0.2368000000000016,2.0,13.0,0,0,0.0,BBB-,BBB-,True
388.5110000000001,3.786400000000002,1.0,3.0,1,1,0.99,BBB+,BBB+,True
324.4240000000001,3.1732000000000014,1.0,4.0,1,1,0.6022633477633478,BBB+,BBB+,True
182.17,-0.2274999999999994,3.0,3.0,1,0,0.10333333333333332,BBB+,BBB-,False
395.5720000000002,4.913400000000005,1.0,4.0,1,1,0.9766666666666667,BBB+,BBB+,True
705.6470000000002,5.5773000000000055,0.0,12.0,0,1,0.5860418470418471,BBB-,BBB+,False
263.44999999999993,4.386400000000004,0.0,2.0,1,1,0.98,BBB+,BBB+,True
444.9020000000002,2.4102,3.0,5.0,1,1,1.0,BBB+,BBB+,True
310.4660000000001,4.631100000000004,0.0,3.0,1,1,1.0,BBB+,BBB+,True
409.3820000000002,4.819200000000004,0.0,3.0,1,1,0.99,BBB+,BBB+,True
186.255,1.2536,2.0,2.0,1,1,0.97,BBB+,BBB+,True
286.31,2.09352,1.0,4.0,1,1,0.96,BBB+,BBB+,True
446.55900000000025,3.987700000000003,1.0,5.0,1,1,0.99,BBB+,BBB+,True
366.5490000000002,4.830200000000005,0.0,3.0,0,1,0.98,BBB-,BBB+,False
275.396,2.0489999999999995,3.0,3.0,1,1,0.7498333333333334,BBB+,BBB+,True
402.4950000000003,3.1262000000000016,2.0,6.0,1,1,0.86,BBB+,BBB+,True
258.321,2.10478,1.0,3.0,0,1,0.82,BBB-,BBB+,False
405.45100000000014,1.6933999999999998,2.0,6.0,1,1,0.6925,BBB+,BBB+,True
392.543,3.5634000000000023,0.0,3.0,1,1,1.0,BBB+,BBB+,True
261.3649999999999,2.8069000000000006,1.0,3.0,1,1,0.97,BBB+,BBB+,True
459.01100000000014,4.722800000000004,1.0,6.0,1,1,0.7758333333333333,BBB+,BBB+,True
687.8680000000004,1.9085000000000032,3.0,13.0,0,0,0.0,BBB-,BBB-,True
612.6500000000003,0.3267200000000013,5.0,13.0,0,0,0.0,BBB-,BBB-,True
312.41,1.2853999999999997,2.0,5.0,0,1,0.552,BBB-,BBB+,False
295.4510000000001,4.374200000000004,0.0,2.0,1,1,0.99,BBB+,BBB+,True
261.40899999999993,3.886200000000003,0.0,2.0,1,1,0.99,BBB+,BBB+,True
285.343,1.1981,2.0,4.0,1,1,1.0,BBB+,BBB+,True
410.6200000000001,5.169600000000006,1.0,4.0,1,1,1.0,BBB+,BBB+,True
195.221,3.494800000000001,0.0,2.0,1,1,0.8,BBB+,BBB+,True
877.0450000000004,5.648220000000007,6.0,15.0,0,0,0.0,BBB-,BBB-,True
332.5280000000001,4.985300000000005,1.0,2.0,1,1,1.0,BBB+,BBB+,True
527.6430000000003,3.518500000000002,2.0,6.0,0,1,0.79,BBB-,BBB+,False
369.3680000000001,3.515220000000002,1.0,4.0,1,1,0.9683333333333333,BBB+,BBB+,True
299.41400000000004,3.4250000000000016,3.0,3.0,0,0,0.15,BBB-,BBB-,True
292.295,0.8501000000000001,2.0,7.0,1,0,0.2588333333333333,BBB+,BBB-,False
262.309,1.3066,1.0,3.0,1,1,0.96,BBB+,BBB+,True
410.5830000000001,4.976400000000005,1.0,5.0,1,1,0.89,BBB+,BBB+,True
268.744,1.4020000000000006,1.0,3.0,1,1,0.96,BBB+,BBB+,True
836.9800000000002,5.848220000000007,6.0,14.0,0,0,0.0,BBB-,BBB-,True
495.7450000000004,6.881900000000007,1.0,5.0,0,1,0.62,BBB-,BBB+,False
339.4390000000002,1.9247,3.0,3.0,0,1,0.5478571428571428,BBB-,BBB+,False
347.4239999999999,5.644300000000006,0.0,1.0,1,1,0.97,BBB+,BBB+,True
279.344,-0.2244999999999988,0.0,7.0,1,0,0.4846666666666667,BBB+,BBB-,False
314.411,1.459,2.0,7.0,0,0,0.145,BBB-,BBB-,True
183.188,0.1186999999999999,1.0,3.0,1,1,0.6,BBB+,BBB+,True
222.28799999999995,1.6747,1.0,2.0,1,1,0.99,BBB+,BBB+,True
380.4100000000001,4.176700000000003,2.0,4.0,1,1,0.9259999999999999,BBB+,BBB+,True
362.407,2.4247000000000005,2.0,5.0,1,0,0.41,BBB+,BBB-,False
